code_module,code_presentation,gender,region,highest_education,imd_band,age_band,disability,total_dataplus_clicks,total_dualpane_clicks,total_external_quiz_clicks,total_folder_clicks,total_forum_clicks,total_glossary_clicks,total_homepage_clicks,total_hrml_clicks,total_collaborate_clicks,total_content_clicks,total_elluminate_clicks,total_wiki_clicks,total_page_clicks,total_questionnaire_clicks,total_quiz_clicks,total_repeated_clicks,total_resource_clicks,total_shared_clicks,total_subpage_clicks,total_url_clicks,total_activities,total_clicks,label
1,2,0,7,0,3,0,0,0,13,4,1,1,0,0,28,0,37,0,0,2,0,0,0,0,20,2,10,31,118,Withdrawn
1,2,0,6,2,4,0,0,1,27,4,1,1,0,0,969,0,233,1,1,39,0,0,0,0,62,1,10,89,1350,Fail
1,2,0,8,2,6,1,0,1,11,5,0,2,0,0,291,0,92,0,0,19,1,0,0,0,107,1,9,69,539,Pass
1,2,0,1,0,8,0,0,0,47,17,1,1,0,1,2115,1,613,0,0,28,0,1,0,0,144,2,16,115,2987,Distinction
1,2,0,0,0,9,0,0,0,24,1,1,1,1,0,38,0,57,0,0,0,0,0,1,0,29,2,18,52,173,Withdrawn
1,2,0,0,0,9,0,0,0,38,27,1,1,1,0,871,0,373,0,1,14,0,0,1,0,73,2,93,122,1496,Pass
1,2,0,12,0,4,0,0,0,3,1,1,1,0,0,9,0,34,1,2,10,0,0,0,0,69,2,1,33,134,Pass
1,2,0,3,2,5,1,0,1,5,2,0,2,0,0,0,1,3,0,1,0,0,0,0,0,1,1,1,14,18,Withdrawn
1,2,0,1,2,9,0,0,1,45,1,1,1,0,1,80,0,56,0,0,2,0,0,1,0,58,1,17,58,265,Pass
1,2,0,2,2,3,0,0,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,16,1,1,11,25,Fail
1,2,1,11,2,4,1,0,1,0,0,1,1,0,0,4,0,3,1,0,0,0,0,0,1,1,1,1,10,15,Fail
1,2,0,11,2,5,1,0,1,65,52,0,2,0,0,110,0,209,0,1,19,0,0,0,1,79,1,16,97,556,Distinction
1,2,0,3,0,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,7,7,Withdrawn
1,2,1,8,0,5,0,1,0,13,10,2,0,0,0,85,0,65,0,1,10,1,0,0,0,47,1,1,44,236,Distinction
1,2,0,10,2,0,0,0,1,13,3,1,1,0,1,1,0,61,0,0,13,0,0,1,0,85,1,15,35,197,Pass
1,2,0,12,0,6,1,0,0,32,9,0,2,0,0,935,0,233,0,0,14,0,0,0,0,95,2,38,92,1360,Distinction
1,2,0,10,0,6,1,0,0,2,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,9,13,Withdrawn
1,2,0,7,2,6,1,0,1,4,1,0,2,0,0,0,0,37,0,0,3,0,0,0,0,139,1,2,23,190,Withdrawn
1,2,0,4,0,8,0,0,0,78,2,1,1,0,0,89,0,132,0,0,4,0,1,0,0,86,2,83,92,479,Pass
1,2,0,12,2,7,0,0,1,4,0,1,1,0,0,23,0,32,0,0,12,1,0,0,0,68,1,0,32,144,Pass
1,2,0,7,0,3,0,0,0,26,54,1,1,0,0,159,0,177,0,1,27,0,0,0,0,92,2,36,88,576,Pass
1,2,0,5,2,1,0,0,1,72,71,1,1,0,0,1530,1,558,1,0,103,0,0,0,0,122,1,49,130,2511,Pass
1,2,0,9,1,4,0,0,0,3,24,1,1,0,0,168,0,69,1,0,28,0,1,0,0,83,1,3,57,383,Pass
1,2,0,5,2,3,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,7,7,Withdrawn
1,2,0,6,2,6,1,0,1,67,19,0,2,0,0,642,0,212,0,1,40,0,0,0,0,108,1,24,104,1117,Pass
1,2,1,6,2,0,1,0,1,73,46,1,1,0,1,5186,0,2266,0,2,38,0,0,0,0,80,1,27,136,7723,Pass
1,2,0,9,0,7,1,1,0,26,9,0,2,0,0,320,0,96,0,0,3,1,1,0,0,61,1,18,59,538,Fail
1,2,1,1,2,2,1,1,1,42,17,1,1,0,1,406,1,120,0,0,15,0,0,0,0,68,0,11,72,684,Pass
1,2,1,6,0,4,0,0,0,50,19,2,0,0,0,1,0,76,1,1,4,0,0,0,0,37,2,16,40,209,Withdrawn
1,2,0,1,1,1,0,0,0,55,41,1,1,0,1,286,0,266,0,0,11,0,0,0,0,70,1,28,100,761,Fail
1,2,0,6,1,0,0,0,0,16,2,1,1,0,1,8,0,40,0,1,7,0,0,0,0,63,1,23,44,164,Pass
1,2,0,9,2,8,0,0,1,10,1,1,1,0,0,9,0,12,0,0,4,0,2,0,0,44,1,1,23,87,Withdrawn
1,2,0,1,2,8,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,7,7,Withdrawn
1,2,0,11,3,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,7,7,Fail
1,2,0,8,0,5,0,0,0,18,26,1,1,0,0,260,0,122,0,4,32,1,0,0,0,66,2,4,79,537,Pass
1,2,1,3,0,4,1,0,0,16,9,1,1,0,0,5,1,58,1,0,0,0,0,0,0,97,2,9,48,200,Pass
1,2,0,0,0,3,0,0,0,6,27,1,1,1,0,615,0,171,0,0,10,0,0,0,0,64,2,2,69,900,Pass
1,2,0,3,0,1,1,0,0,1,1,0,2,0,0,1,1,2,0,0,0,0,0,0,0,1,2,1,12,12,Fail
1,2,0,6,2,7,0,0,1,65,38,1,1,0,0,1239,1,501,0,1,24,1,0,0,0,363,1,37,121,2274,Distinction
1,2,0,4,2,8,0,0,1,37,19,1,1,0,0,296,0,218,0,0,26,0,1,0,0,93,1,27,110,721,Pass
1,2,0,0,0,8,0,0,0,3,2,1,1,1,0,149,0,43,0,0,0,0,1,0,0,23,2,1,30,227,Fail
1,2,0,6,1,3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,7,7,Fail
1,2,0,11,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,10,10,Withdrawn
1,2,0,1,0,4,0,0,0,71,35,1,1,0,1,3447,0,1132,1,0,30,0,0,0,0,137,2,109,143,4967,Pass
1,2,1,8,0,8,0,0,1,66,32,2,0,0,0,52,0,87,0,1,21,1,1,0,0,82,2,31,80,379,Pass
1,2,1,10,1,5,1,0,0,85,8,1,1,0,0,78,0,145,0,1,10,0,0,1,0,72,1,98,98,501,Distinction
1,2,0,0,2,7,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,7,Withdrawn
1,2,0,8,0,8,0,0,0,16,4,1,1,0,0,0,0,43,0,0,6,1,1,0,0,98,2,3,38,176,Pass
1,2,1,8,0,7,1,0,0,104,12,1,1,0,0,44,0,171,0,0,35,2,0,0,0,84,2,68,95,524,Fail
1,2,0,5,2,0,1,0,1,89,10,0,2,0,1,46,0,153,1,0,3,0,0,0,0,86,1,65,79,458,Fail
1,2,1,10,2,3,0,0,1,78,43,2,0,0,0,33,0,108,0,0,8,0,0,1,0,97,1,19,84,391,Fail
1,2,0,10,2,0,0,0,1,11,1,1,1,0,1,180,0,76,0,0,0,0,0,1,0,129,1,1,53,404,Fail
1,2,0,8,0,8,0,1,0,16,8,1,1,0,0,12,0,40,0,0,2,1,1,0,0,44,1,8,43,135,Fail
1,2,0,5,2,0,0,0,1,0,5,1,1,0,1,25,0,7,1,0,0,0,0,0,0,0,1,1,13,44,Fail
1,2,0,1,0,2,1,0,0,27,7,0,2,0,1,56,1,55,0,0,20,0,0,0,0,171,2,7,56,349,Pass
1,2,0,7,0,8,0,0,0,12,52,1,1,0,0,492,0,263,0,0,39,0,1,0,0,134,2,5,103,1002,Pass
1,2,0,12,0,8,0,0,0,4,2,1,1,0,0,5,0,9,0,0,0,0,1,0,0,3,2,1,14,29,Withdrawn
1,2,0,5,0,2,0,1,0,168,35,1,1,0,0,2318,9,639,1,0,128,0,0,0,0,87,1,97,143,3485,Pass
1,2,1,6,2,1,0,1,1,7,0,2,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,5,10,21,Fail
1,2,0,1,1,3,0,0,0,13,18,1,1,0,1,204,0,325,0,0,15,0,0,0,0,76,1,5,88,660,Pass
1,2,0,1,2,9,0,0,1,35,17,1,1,0,1,28,0,122,0,0,22,0,0,1,0,77,1,18,54,325,Pass
1,2,0,0,0,7,0,0,0,27,3,1,1,1,0,108,0,84,0,5,4,1,0,0,0,90,2,9,47,336,Fail
1,2,0,9,0,4,1,0,0,14,2,0,2,0,0,541,0,92,1,0,18,0,1,0,0,81,2,2,61,756,Distinction
1,2,0,0,0,6,0,0,0,6,2,1,1,1,0,4,0,26,0,0,8,0,0,0,0,74,2,5,35,130,Fail
1,2,1,2,2,9,0,0,1,74,9,2,0,0,0,23,2,128,0,0,15,0,0,1,0,66,1,71,76,393,Fail
1,2,0,10,2,6,1,0,1,19,20,0,2,0,0,156,0,165,0,0,8,0,0,1,0,153,1,19,78,545,Pass
1,2,0,11,2,5,1,0,1,108,39,0,2,0,0,105,0,120,0,1,12,0,0,0,1,25,1,103,104,518,Pass
1,2,0,8,2,4,0,0,1,5,6,1,1,0,0,25,0,35,1,0,0,1,0,0,0,31,1,2,29,110,Fail
1,2,0,5,2,5,0,0,1,9,1,1,1,0,0,39,0,18,1,1,4,0,0,0,0,54,1,1,32,132,Pass
1,2,0,11,0,8,0,0,0,15,6,1,1,0,0,248,0,83,0,0,27,0,1,0,1,108,2,13,59,506,Distinction
1,2,0,6,1,1,1,0,0,188,35,0,2,0,0,394,0,246,0,1,23,0,0,0,0,168,1,159,126,1217,Pass
1,2,0,10,2,1,0,0,1,4,11,1,1,0,0,49,0,40,0,0,0,0,0,1,0,46,1,1,25,156,Fail
1,2,0,9,0,7,1,0,0,29,58,0,2,0,0,143,1,131,0,0,11,1,1,0,0,70,2,18,96,467,Pass
1,2,0,10,0,6,0,0,0,46,24,1,1,0,0,304,0,270,0,0,24,0,0,1,0,96,2,39,106,808,Fail
1,2,0,4,2,3,0,0,1,31,4,1,1,0,0,3,0,70,0,0,14,0,0,0,0,66,1,40,37,232,Pass
1,2,0,0,2,4,1,0,1,1,7,0,2,1,0,0,0,8,1,0,0,0,0,0,0,16,1,1,18,39,Fail
1,2,0,8,0,2,0,0,0,25,5,1,1,0,0,29,1,137,0,0,44,1,0,0,0,58,2,12,58,316,Pass
1,2,0,9,1,1,0,0,0,45,6,1,1,0,0,43,0,147,0,0,73,0,1,0,0,62,1,44,88,424,Pass
1,2,0,12,0,8,0,0,0,65,0,1,1,0,0,8,0,109,0,0,24,0,1,0,0,49,2,55,50,315,Pass
1,2,0,8,0,5,0,0,0,8,0,1,1,0,0,6,0,28,0,1,16,1,0,0,0,79,2,3,37,146,Pass
1,2,0,6,2,9,0,0,1,25,49,1,1,0,0,521,2,304,0,1,25,0,0,1,0,82,1,18,114,1032,Pass
1,2,0,1,2,9,0,0,1,19,26,1,1,0,1,12,0,89,0,0,10,0,0,1,0,46,1,30,54,238,Pass
1,2,0,1,2,1,0,0,1,4,3,1,1,0,1,1,0,5,0,0,0,0,0,0,0,0,1,6,11,24,Withdrawn
1,2,0,8,2,9,1,0,1,208,130,0,2,0,0,6627,8,1172,0,0,106,1,0,1,0,156,1,120,176,8533,Distinction
1,2,0,3,2,1,1,0,1,10,1,0,2,0,0,1,1,25,0,0,19,0,0,0,0,68,1,4,30,133,Pass
1,2,0,9,0,4,1,0,0,5,2,0,2,0,0,99,0,43,1,1,7,0,1,0,0,51,2,1,40,215,Withdrawn
1,2,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,2,1,9,10,Withdrawn
1,2,0,5,0,0,0,1,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,11,11,Withdrawn
1,2,0,2,0,2,0,0,0,0,0,1,1,0,0,1,1,2,0,0,1,0,0,0,0,0,2,1,9,10,Fail
1,2,0,11,2,1,1,0,1,9,3,0,2,0,0,130,0,48,0,0,21,0,0,0,1,70,1,5,42,291,Pass
1,2,0,6,1,1,0,0,0,11,0,1,1,0,0,1,0,14,0,1,0,0,0,0,0,17,1,10,14,57,Fail
1,2,0,6,0,2,1,0,0,0,0,0,2,0,0,0,1,3,0,1,0,0,0,0,0,16,2,1,10,26,Fail
1,2,0,0,0,3,1,0,0,11,3,0,2,1,0,257,0,76,0,0,15,0,0,0,0,49,2,10,54,426,Pass
1,2,0,2,2,1,0,1,1,22,4,1,1,0,0,92,0,60,0,1,13,0,0,0,0,86,0,22,61,303,Pass
1,2,0,5,2,1,0,0,1,7,6,1,1,0,0,10,0,36,1,0,0,0,0,0,0,38,1,2,29,104,Withdrawn
1,2,0,3,0,2,0,0,0,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,10,11,Fail
1,2,0,1,2,3,0,0,1,3,1,1,1,0,1,0,0,7,0,0,0,0,0,0,0,13,1,3,17,32,Fail
1,2,0,0,0,6,0,0,0,8,1,1,1,1,0,0,0,8,0,0,2,0,0,0,0,42,2,7,20,73,Withdrawn
1,2,1,12,2,1,0,0,1,21,44,2,0,0,0,199,0,194,0,0,14,0,0,0,0,80,1,47,102,603,Pass
1,2,0,0,0,9,0,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,9,16,Withdrawn
1,2,1,8,0,9,0,1,0,19,7,2,0,0,0,7,0,20,0,0,1,1,0,1,0,32,1,20,32,111,Fail
1,2,0,5,0,8,1,0,0,22,22,0,2,0,0,119,0,78,1,0,7,0,1,0,0,75,2,3,76,332,Pass
1,2,0,5,0,3,1,1,0,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,19,1,1,10,30,Withdrawn
1,2,0,8,2,9,1,0,1,22,17,0,2,0,0,2,0,35,0,0,16,1,0,1,0,79,1,8,37,185,Pass
1,2,0,1,0,5,1,0,0,23,28,0,2,0,1,15,0,61,0,1,0,0,0,0,0,29,2,6,58,168,Pass
1,2,0,8,2,1,1,0,1,53,29,0,2,0,0,383,0,214,0,0,15,1,0,0,0,98,1,41,101,838,Pass
1,2,0,8,2,7,1,0,2,19,30,0,2,0,0,29,0,92,0,0,18,2,0,0,0,75,1,4,70,274,Pass
1,2,0,3,2,5,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,7,7,Fail
1,2,0,0,0,9,0,0,0,7,32,1,1,1,0,108,0,124,0,0,11,0,0,1,0,80,2,26,76,394,Pass
1,2,0,6,1,7,0,0,0,86,32,1,1,0,0,127,0,85,0,1,10,1,0,0,0,42,1,51,66,438,Fail
1,2,1,11,0,0,0,0,0,6,7,2,0,0,1,116,0,101,0,0,4,0,0,0,1,64,2,11,74,315,Pass
1,2,0,10,0,2,0,0,0,38,38,1,1,0,0,415,2,151,0,0,4,0,0,1,0,98,2,36,85,787,Fail
1,2,0,10,2,1,0,0,1,21,6,1,1,0,0,97,1,54,0,0,24,0,0,1,0,105,1,2,53,315,Pass
1,2,0,8,1,5,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,2,8,9,Fail
1,2,0,1,0,1,0,0,0,32,5,1,1,0,1,158,0,125,0,0,31,0,0,0,0,56,2,30,82,442,Pass
1,2,0,1,2,5,0,0,1,2,6,1,1,0,1,0,0,28,0,1,0,0,0,0,0,9,1,2,16,53,Withdrawn
1,2,0,0,2,4,0,0,1,14,2,1,1,1,0,95,0,132,1,0,6,0,0,0,0,112,1,39,58,406,Pass
1,2,0,5,2,8,0,0,1,7,3,1,1,0,0,419,0,100,1,0,12,0,1,0,0,87,1,7,58,641,Pass
1,2,1,5,0,0,0,0,0,0,1,2,0,0,1,0,0,4,1,0,0,0,0,0,0,12,2,1,11,24,Fail
1,2,0,5,1,0,0,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,0,1,2,8,12,Fail
1,2,0,9,2,3,0,0,1,22,7,1,1,0,0,194,0,85,0,0,35,0,1,0,0,120,1,8,71,476,Pass
1,2,0,7,0,6,0,0,0,12,4,1,1,0,0,60,0,49,0,0,44,0,0,0,0,72,2,1,47,246,Pass
1,2,0,0,0,8,0,0,0,8,19,1,1,1,0,64,0,78,0,0,14,0,1,0,0,95,2,9,70,293,Pass
1,2,0,7,0,3,0,0,0,32,36,1,1,0,0,214,1,148,0,0,21,0,0,0,0,98,2,23,89,577,Distinction
1,2,0,8,2,4,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,7,7,Fail
1,2,1,0,1,5,0,0,0,113,4,2,0,1,0,39,0,89,0,1,19,0,0,0,0,75,1,75,52,419,Pass
1,2,0,1,2,2,1,0,1,0,1,0,2,0,1,43,1,21,0,0,0,0,0,0,0,22,1,1,14,94,Withdrawn
1,2,0,11,0,3,0,0,0,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,12,13,Withdrawn
1,2,0,7,2,2,1,0,1,5,6,0,2,0,0,5,1,70,0,0,1,0,0,0,0,67,1,30,46,189,Fail
1,2,1,6,1,1,0,0,0,23,11,2,0,0,0,967,0,749,0,2,29,0,0,0,0,66,1,16,106,1866,Pass
1,2,0,1,2,2,0,0,1,8,0,1,1,0,1,0,1,12,0,0,12,0,0,0,0,39,1,4,21,81,Fail
1,2,0,3,0,2,1,0,0,48,125,0,2,0,0,1898,10,456,0,0,9,0,0,0,0,88,2,26,126,2664,Pass
1,2,0,0,3,4,0,0,0,18,59,1,1,1,0,129,0,292,1,0,26,0,0,0,0,117,1,3,77,649,Distinction
1,2,0,0,0,1,0,0,0,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,9,15,Fail
1,2,0,12,2,3,0,0,1,124,3,1,1,0,0,134,0,155,0,0,12,0,0,0,0,48,1,84,76,564,Withdrawn
1,2,0,12,0,4,0,0,0,37,6,1,1,0,0,6,1,38,1,0,0,0,0,0,0,23,2,15,24,131,Fail
1,2,0,12,0,6,0,0,0,28,66,1,1,0,0,368,0,185,0,0,27,0,0,0,0,70,2,51,100,799,Distinction
1,2,0,12,2,1,1,0,1,77,19,0,2,0,0,2328,2,759,0,0,16,0,0,0,0,75,1,61,119,3341,Distinction
1,2,0,9,2,5,0,1,1,17,5,1,1,0,0,423,0,132,0,1,34,0,1,0,0,85,0,10,71,711,Distinction
1,2,0,12,0,4,0,0,0,39,30,1,1,0,0,192,0,196,1,0,49,0,0,0,0,109,2,17,96,637,Pass
1,2,0,0,2,3,1,0,1,14,4,0,2,1,0,2504,0,862,0,0,35,0,0,0,0,160,1,9,102,3593,Pass
1,2,0,11,2,2,0,0,1,8,3,1,1,0,0,165,1,71,0,0,20,0,0,0,1,91,1,8,48,372,Pass
1,2,0,3,2,1,0,0,1,3,1,1,1,0,0,15,1,56,0,0,0,0,0,0,0,65,1,2,35,147,Pass
1,2,0,12,0,1,0,0,0,16,12,1,1,0,0,4,0,69,0,0,5,0,0,0,0,97,2,7,51,214,Pass
1,2,0,8,2,9,1,0,1,34,14,0,2,0,0,37,0,80,0,0,5,1,0,1,0,53,1,32,52,261,Fail
1,2,0,11,0,0,0,0,0,30,0,1,1,0,1,25,0,30,0,0,11,0,0,0,1,73,2,32,38,207,Pass
1,2,0,10,0,2,0,0,0,18,4,1,1,0,0,246,1,105,0,0,14,0,0,1,0,103,2,1,47,497,Pass
1,2,0,1,2,1,0,1,1,62,40,1,1,0,1,194,0,180,0,0,11,0,0,0,0,63,0,59,76,613,Withdrawn
1,2,0,10,2,4,0,0,1,5,1,1,1,0,0,47,0,15,1,0,0,0,0,1,0,28,1,2,17,104,Fail
1,2,0,8,2,7,0,0,1,1,0,1,1,0,0,0,0,5,0,0,0,2,0,0,0,0,1,1,11,13,Fail
1,2,0,4,0,5,1,0,0,8,24,0,2,0,0,24,0,92,0,1,27,0,0,0,0,103,2,5,76,288,Distinction
1,2,1,11,2,1,0,0,1,229,27,2,0,0,0,922,12,483,0,2,35,0,0,0,1,138,1,193,122,2046,Pass
1,2,1,8,0,8,0,0,0,277,43,2,0,0,0,68,1,265,0,0,36,1,1,0,0,92,2,201,113,989,Pass
1,2,0,1,0,3,0,0,0,5,0,1,1,0,1,110,0,91,0,0,5,0,0,0,0,114,2,3,49,333,Pass
1,2,0,0,2,5,0,0,1,2,1,1,1,1,0,30,0,17,0,1,0,0,0,0,0,43,1,1,16,100,Fail
1,2,0,7,0,8,1,0,0,57,20,0,2,0,0,1904,0,581,0,0,40,0,1,0,0,114,2,39,128,2760,Distinction
1,2,0,3,0,0,0,0,0,11,2,1,1,0,1,54,1,70,0,0,0,0,0,0,0,64,2,4,46,211,Pass
1,2,0,0,0,8,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,7,Withdrawn
1,2,0,10,0,3,0,0,0,5,8,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,9,20,Fail
1,2,0,4,0,1,0,0,0,103,9,1,1,0,0,67,0,123,0,0,7,0,0,0,0,62,2,49,57,424,Fail
1,2,0,9,0,3,1,0,0,13,4,0,2,0,0,34,0,82,0,0,26,0,1,0,0,83,2,5,34,252,Pass
1,2,0,10,0,8,1,0,0,61,16,0,2,0,0,142,1,154,0,0,26,0,1,1,0,70,2,42,90,518,Pass
1,2,0,5,2,8,1,0,1,16,66,0,2,0,0,148,0,192,1,0,17,0,1,0,0,78,1,22,79,545,Distinction
1,2,0,5,0,2,0,0,0,14,2,1,1,0,0,26,1,41,1,0,11,0,0,0,0,69,2,12,46,181,Fail
1,2,0,11,2,5,0,0,1,5,36,1,1,0,0,346,0,184,0,1,4,0,0,0,1,58,1,1,79,640,Pass
1,2,0,5,3,0,1,0,0,7,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,8,13,Fail
1,2,0,12,0,1,1,0,0,77,27,0,2,0,0,16,0,112,0,0,9,0,0,0,0,75,2,39,85,359,Distinction
1,2,0,12,0,5,0,0,0,91,38,1,1,0,0,93,2,155,0,3,46,0,0,0,0,140,2,59,93,631,Pass
1,2,1,3,2,1,1,0,1,21,11,1,1,0,0,13,1,74,0,0,1,0,0,0,0,55,1,5,53,185,Fail
1,2,0,10,2,9,1,0,1,23,28,0,2,0,0,477,0,125,0,0,11,0,0,2,0,69,1,4,63,743,Pass
1,2,0,6,0,2,1,0,0,212,102,0,2,0,0,1304,5,569,0,1,62,0,0,0,0,81,2,134,166,2474,Pass
1,2,0,11,0,6,0,0,0,30,9,1,1,0,0,304,0,105,0,0,10,0,0,0,1,52,2,24,69,539,Pass
1,2,0,2,0,3,0,0,0,28,5,1,1,0,0,594,0,124,0,0,27,0,0,0,0,80,2,260,86,1122,Distinction
1,2,0,6,0,2,0,0,0,40,11,1,1,0,0,67,1,82,0,1,12,0,0,0,0,49,2,40,65,307,Pass
1,2,1,11,2,7,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,9,10,Withdrawn
1,2,0,3,1,2,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,10,10,Fail
1,2,0,0,0,9,0,0,0,75,39,1,1,1,0,831,5,172,0,0,59,0,0,1,0,67,2,27,115,1281,Pass
1,2,0,7,0,5,0,0,0,8,18,1,1,0,0,140,1,87,0,1,11,0,0,0,0,70,2,8,66,348,Distinction
1,2,0,8,0,5,0,1,0,85,33,1,1,0,0,975,0,445,0,2,18,1,0,0,0,144,1,39,112,1745,Fail
1,2,0,1,2,2,0,0,1,9,5,1,1,0,1,91,1,34,0,0,0,0,0,0,0,26,1,4,25,175,Withdrawn
1,2,0,10,0,3,0,0,0,0,1,1,1,0,0,222,0,71,0,0,12,0,0,1,0,82,2,0,48,393,Pass
1,2,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,7,7,Fail
1,2,0,7,0,6,0,0,0,18,41,1,1,0,0,672,0,218,0,0,7,0,0,0,0,85,2,11,97,1056,Distinction
1,2,0,3,3,0,0,0,0,28,78,1,1,0,1,63,1,179,0,0,30,0,0,0,0,130,1,20,110,533,Pass
1,2,1,5,2,9,0,0,1,7,10,2,0,0,0,75,0,9,1,0,0,0,0,1,0,28,1,1,21,136,Fail
1,2,0,7,0,5,0,0,0,80,58,1,1,0,0,644,0,415,0,1,50,0,0,0,0,226,2,68,143,1546,Pass
1,2,0,10,0,4,0,0,0,6,1,1,1,0,0,27,0,12,1,0,7,0,0,1,0,20,2,4,26,83,Pass
1,2,0,0,2,7,1,1,1,2,1,0,2,1,0,0,0,3,0,0,0,1,0,0,0,13,0,1,12,25,Withdrawn
1,2,0,3,0,2,0,0,0,18,3,1,1,0,0,9,2,30,0,2,19,0,0,0,0,101,2,7,35,195,Pass
1,2,0,12,2,0,1,0,1,77,14,0,2,0,1,5,0,145,0,0,3,0,0,0,0,93,1,45,64,387,Pass
1,2,0,3,0,0,0,0,0,8,0,1,1,0,1,71,2,56,0,0,11,0,0,0,0,83,2,6,38,242,Fail
1,2,0,4,0,1,0,0,0,152,103,1,1,0,0,1907,0,757,0,0,163,0,0,0,1,112,2,140,153,3339,Pass
1,2,0,2,0,6,1,0,0,29,38,0,2,0,0,435,0,178,0,0,16,0,0,0,0,95,2,7,85,802,Fail
1,2,0,6,1,4,1,0,0,43,40,0,2,0,0,302,0,193,1,2,40,0,0,0,0,90,1,34,107,748,Pass
1,2,0,6,1,6,1,0,0,114,95,0,2,0,0,1328,10,622,0,1,118,0,0,0,0,150,1,77,142,2518,Distinction
1,2,0,6,0,2,1,0,0,46,16,0,2,0,0,896,3,202,0,1,24,0,0,0,0,172,2,14,110,1378,Pass
1,2,0,1,0,8,1,0,0,27,44,0,2,0,1,1285,0,412,0,0,22,0,1,0,0,162,2,12,117,1970,Pass
1,2,0,6,0,7,1,0,0,0,2,0,2,0,0,92,0,32,0,1,0,1,0,0,0,28,2,1,27,161,Fail
1,2,0,6,2,6,1,0,1,20,7,0,2,0,0,87,0,92,0,1,23,0,0,0,0,71,1,18,65,323,Pass
1,2,0,1,0,6,1,0,0,104,77,0,2,0,1,695,13,342,0,2,115,0,0,0,0,120,2,129,163,1602,Fail
1,2,0,12,2,4,0,0,1,55,10,1,1,0,0,450,0,16,1,1,21,0,0,0,0,79,1,12,64,649,Distinction
1,2,0,10,2,6,0,0,1,11,8,1,1,0,0,51,0,100,0,0,15,0,0,1,0,107,1,20,60,317,Pass
1,2,1,12,0,2,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,9,10,Fail
1,2,0,8,2,2,1,0,1,97,5,0,2,0,0,126,1,218,0,0,3,1,0,0,0,55,1,76,78,586,Fail
1,2,0,0,1,9,0,0,1,83,61,1,1,1,0,377,0,355,0,1,45,0,0,1,0,80,1,243,123,1251,Distinction
1,2,0,7,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,7,7,Withdrawn
1,2,0,11,1,1,0,0,0,6,20,1,1,0,0,2,0,36,0,0,0,0,0,0,1,36,1,36,40,140,Fail
1,2,0,10,0,7,0,0,0,36,12,1,1,0,0,60,0,65,0,0,8,1,0,1,0,68,2,45,69,300,Distinction
1,2,0,1,2,2,0,0,1,2,0,1,1,0,1,5,1,10,0,0,0,0,0,0,0,30,1,2,21,55,Withdrawn
1,2,0,5,0,2,0,0,0,27,8,1,1,0,0,45,1,56,1,0,6,0,0,0,0,56,2,11,56,215,Fail
1,2,1,6,2,2,1,0,1,15,1,1,1,0,0,28,1,52,0,1,21,0,0,0,0,65,1,10,48,198,Distinction
1,2,0,3,2,2,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,9,9,Fail
